1500574864772,60926433,[],"[[2664.4398, 0.5]]"
1500574864968,60926434,[],"[[2622.2171, 0.0], [2625.5939, 4.96105569]]"
1500574865000,60926435,[],"[[2606.9098, 0.28]]"
1500574865018,60926436,"[[2594.1295, 0.0], [2604.2282, 0.684547]]",[]
1500574865018,60926437,[],"[[2606.9198, 0.0], [2606.9097, 0.14385752]]"
1500574865133,60926438,"[[2600.0011, 0.20610004], [2604.2283, 0.05066532]]",[]
1500574865145,60926439,[],"[[2639.0748, 0.0]]"
1500574865177,60926440,"[[2600.0011, 0.0], [2604.2283, 0.25676536]]",[]
1500574865287,60926441,"[[2604.2283, 0.0], [2604.2282, 0.58961061]]",[]
1500574865345,60926442,"[[2604.2283, 0.05067415]]",[]
1500574865412,60926443,"[[2589.118, 1.0]]",[]
1500574865419,60926444,"[[2604.2283, 0.25677419]]",[]
1500574865449,60926445,[],"[[2630.7312, 0.0], [2640.9444, 12.64457603]]"
1500574865534,60926446,"[[2528.209, 0.0], [2506.828, 5.16]]",[]
1500574865541,60926447,"[[2604.2283, 0.20610004]]",[]
1500574865681,60926448,"[[2589.118, 0.0]]",[]
1500574865682,60926449,[],"[[2614.4596, 0.0]]"
1500574865743,60926450,[],"[[2606.9096, 0.05066532]]"
1500574865829,60926451,"[[2589.0911, 0.0], [2586.6075, 8.55883508]]",[]
1500574865832,60926452,[],"[[2636.6159, 0.33756566]]"
1500574865844,60926453,[],"[[2624.3059, 0.48631024]]"
1500574865875,60926454,"[[2573.5378, 0.05]]",[]
1500574866082,60926455,[],"[[2625.5937, 0.5831]]"
1500574866226,60926456,"[[2563.7001, 0.0]]",[]
1500574866450,60926457,"[[2558.0966, 0.5]]",[]
1500574866582,60926458,"[[2569.17, 0.0]]",[]
1500574866613,60926459,[],"[[2624.2949, 0.0]]"
1500574866831,60926460,[],"[[2637.3777, 0.4151344]]"
1500574866831,60926461,"[[2586.6149, 1.0]]",[]
1500574866834,60926462,"[[2575.4202, 11.4543]]",[]
1500574866962,60926463,[],"[[2624.2964, 0.28615]]"
1500574867653,60926464,[],"[[2606.9098, 0.0]]"
1500574867684,60926465,[],"[[2637.9331, 0.24341908]]"
1500574868533,60926466,"[[2586.6075, 0.0], [2589.9126, 8.54791278]]",[]
1500574868759,60926467,[],"[[2624.2964, 0.0]]"
1500574868759,60926468,[],"[[2636.4361, 0.32183731]]"
1500574869738,60926469,[],"[[2636.3666, 0.73340935]]"
1500574869765,60926470,[],"[[2655.21, 0.0]]"
1500574870097,60926471,[],"[[2750, 2.1326664]]"
1500574870216,60926472,"[[2554.1, 0.12]]",[]
1500574870759,60926473,[],"[[2653.45, 0.28]]"
1500574870759,60926474,[],"[[2636.2978, 0.69293034]]"
1500574871347,60926475,[],"[[2647.9595, 12.64457603], [2640.9444, 0.0]]"
1500574871606,60926476,"[[2600.001, 0.0]]",[]
1500574871679,60926477,[],"[[2637.3988, 0.74911565]]"
1500574872164,60926478,[],"[[2608.6198, 0.17511876], [2614.1299, 0.05987993]]"
1500574872616,60926479,[],"[[2608, 0.0]]"
1500574873248,60926480,[],"[[2637.4355, 0.89980918]]"
1500574873249,60926481,"[[2604.2284, 0.04]]",[]
1500574873862,60926482,[],"[[2637.7335, 0.89490485]]"
1500574874013,60926483,"[[2554.1, 0.0]]",[]
1500574874603,60926484,"[[2573.5378, 0.0]]",[]
1500574874606,60926485,[],"[[2653.45, 0.0]]"
1500574874878,60926486,[],"[[2606.9096, 0.0], [2606.9199, 0.07641594], [2606.9097, 0.0]]"
1500574874940,60926487,"[[2604.2285, 0.05068653]]",[]
1500574874951,60926488,"[[2604.2283, 0.0], [2604.2285, 0.24726774]]",[]
1500574874958,60926489,[],"[[2606.9198, 0.20008662]]"
1500574874978,60926490,"[[2604.2282, 0.0]]",[]
1500574875150,60926491,[],"[[2636.3559, 0.3674629]]"
1500574875184,60926492,"[[2558.0966, 0.0]]",[]
1500574875886,60926493,[],"[[2608.6198, 0.0], [2614.1299, 0.23499869]]"
1500574875887,60926494,[],"[[2637.6375, 0.84593797]]"
1500574876253,60926495,[],"[[2664.4398, 0.0]]"
1500574876460,60926496,[],"[[2639.8928, 12.64457603], [2647.9595, 0.0]]"
1500574876619,60926497,"[[2586.6149, 0.0]]",[]
1500574876668,60926498,[],"[[2637.9511, 0.48116919]]"
1500574876714,60926499,"[[2590.0137, 1.0]]",[]
1500574877795,60926500,[],"[[2637.5813, 0.29186994]]"
1500574878092,60926501,[],"[[2614.13, 0.0]]"
1500574878409,60926502,[],"[[2612.8999, 0.0], [2614.1299, 0.52845949]]"
1500574879237,60926503,[],"[[2614.02, 0.29]]"
1500574879787,60926504,"[[2580.5862, 0.306]]",[]
1500574880534,60926505,"[[2565.1027, 0.5]]",[]
1500574880552,60926506,[],"[[2652.48, 0.28]]"
1500574881071,60926507,[],"[[2624.3058, 0.48120354], [2612.7899, 0.0]]"
1500574882871,60926508,[],"[[2638.3102, 0.0]]"
1500574883544,60926509,[],"[[2624.3058, 1.86160298], [2624.306, 2.30187734]]"
1500574884065,60926510,[],"[[2638.4385, 0.0]]"
1500574884610,60926511,"[[2604.2285, 0.0]]",[]
1500574884611,60926512,[],"[[2625.5937, 0.0]]"
1500574884823,60926513,[],"[[2606.9197, 0.05068653]]"
1500574884833,60926514,"[[2594.7176, 0.19658121]]",[]
1500574885269,60926515,[],"[[2638.7023, 0.0]]"
1500574885960,60926516,[],"[[2638.1468, 0.0]]"
1500574886244,60926517,"[[2604.2284, 0.0]]",[]
1500574886854,60926518,[],"[[2624.3059, 0.0]]"
1500574886854,60926519,[],"[[2607.9998, 0.0], [2606.9196, 0.11569183]]"
1500574886855,60926520,[],"[[2638.2178, 0.0]]"
1500574886897,60926521,[],"[[2606.9198, 0.0], [2606.9195, 0.20008662]]"
1500574886919,60926522,[],"[[2606.9197, 0.0], [2606.9195, 0.25077315]]"
1500574887013,60926523,[],"[[2624.3057, 0.48631024]]"
1500574887219,60926524,[],"[[2625.5935, 0.5831]]"
1500574887513,60926525,"[[2604.2286, 0.04]]",[]
1500574887875,60926526,[],"[[2638.0532, 0.0]]"
1500574888840,60926527,[],"[[2635.9576, 0.20864671]]"
1500574889078,60926528,"[[2604.2286, 0.0]]",[]
1500574889442,60926529,[],"[[2624.3056, 2.30187734], [2624.306, 0.0]]"
1500574889816,60926530,[],"[[2636.2577, 0.9146567]]"
1500574890926,60926531,[],"[[2636.1731, 0.61952551]]"
1500574890926,60926532,"[[2580.5862, 0.0]]",[]
1500574891077,60926533,[],"[[2624.3057, 0.0]]"
1500574891092,60926534,[],"[[2624.2, 0.29], [2614.02, 0.0]]"
1500574891236,60926535,[],"[[2624.3055, 0.48631024]]"
1500574891403,60926536,"[[2565.1027, 0.0]]",[]
1500574891403,60926537,[],"[[2652.48, 0.0]]"
1500574891519,60926538,"[[2602.6872, 0.57345916]]",[]
1500574891519,60926539,"[[2528.152, 0.0], [2510.878, 7.035]]",[]
1500574891532,60926540,"[[2602.6873, 0.19658121], [2594.7176, 0.0]]",[]
1500574892039,60926541,[],"[[2614.4597, 0.0], [2624.1999, 1.93202816]]"
1500574892455,60926542,[],"[[2624.09, 0.29], [2624.2, 0.0]]"
1500574892924,60926543,"[[2510.878, 0.0]]",[]
1500574893327,60926544,[],"[[2624.3055, 0.0]]"
1500574893335,60926545,"[[2602.6872, 0.0]]","[[2607, 0.04326242], [2606.9195, 0.0], [2606.9196, 0.0], [2606.9199, 0.0], [2606.92, 0.0]]"
1500574893354,60926546,"[[2594.7176, 0.19658121], [2602.6873, 0.0]]",[]
1500574893367,60926547,[],"[[2614.1298, 0.20008662]]"
1500574893414,60926548,"[[2600.0001, 0.05074035]]",[]
1500574893518,60926549,[],"[[2624.1998, 0.48631024]]"
1500574894289,60926550,[],"[[2614.2399, 0.0], [2614.1297, 0.47107769]]"
1500574894304,60926551,[],"[[2614.1296, 0.20008662], [2614.1298, 0.0]]"
1500574894620,60926552,[],"[[2639.8928, 0.0], [2645.0596, 12.69180688]]"
1500574895288,60926553,[],"[[2637.9377, 0.0]]"
1500574895483,60926554,[],"[[3700.9, 24.0]]"
1500574895562,60926555,[],"[[2606.93, 0.01]]"
1500574895632,60926556,"[[2600.07, 0.01002724]]",[]
1500574895669,60926557,[],"[[2637.9331, 0.0]]"
1500574895710,60926558,"[[2600.0001, 0.0], [2600.0701, 0.05074035]]",[]
1500574896374,60926559,[],"[[2649.5253, 0.082]]"
1500574896774,60926560,[],"[[2637.9511, 0.0]]"
1500574896893,60926561,[],"[[2665.5184, 0.5]]"
1500574896923,60926562,[],"[[2654, 0.28]]"
1500574897518,60926563,"[[2586.4563, 0.05]]",[]
1500574897526,60926564,[],"[[2606.92, 0.28]]"
1500574897527,60926565,"[[2580.0002, 3.30560788], [2585.7614, 0.0]]",[]
1500574897548,60926566,[],"[[2606.9199, 0.19075126], [2614.1296, 0.0]]"
1500574897707,60926567,[],"[[2635.1324, 0.3349326]]"
1500574897933,60926568,"[[2570.9375, 0.5]]",[]
1500574898579,60926569,[],"[[2639.4154, 12.69180688], [2645.0596, 0.0]]"
1500574898977,60926570,[],"[[2635.8688, 0.40475303]]"
1500574899987,60926571,[],"[[2635.1743, 0.33621156]]"
1500574900219,60926572,"[[2600.0702, 0.04]]",[]
1500574900229,60926573,"[[2600.0702, 0.23753002], [2594.7176, 0.0]]",[]
1500574900312,60926574,"[[2600.0703, 0.05074035], [2600.0701, 0.0]]",[]
1500574900322,60926575,"[[2600.0702, 0.04], [2600.0703, 0.24827037]]",[]
1500574900706,60926576,[],"[[2606.92, 0.0]]"
1500574900749,60926577,[],"[[2614.1296, 0.19075126], [2606.9199, 0.0]]"
1500574901036,60926578,"[[2600.0705, 0.08210547]]",[]
1500574901045,60926579,"[[2600.0703, 0.05074035], [2600.0706, 0.19753002]]",[]
1500574901186,60926580,"[[2600.0703, 0.0], [2600.0707, 0.05074035]]",[]
1500574901347,60926581,[],"[[2647.6185, 12.69180688], [2639.4154, 0.0]]"
1500574901996,60926582,[],"[[2625.5935, 0.0]]"
1500574902389,60926583,[],"[[2625.5937, 0.5831]]"
1500574902392,60926584,"[[2600.0707, 0.0]]",[]
1500574902621,60926585,[],"[[2606.9299, 0.05074]]"
1500574902640,60926586,[],"[[2606.9999, 0.19075126], [2614.1296, 0.0]]"
1500574903451,60926587,[],"[[2606.9199, 0.28]]"
1500574903463,60926588,[],"[[2606.9198, 0.19075126], [2606.9999, 0.0]]"
1500574903666,60926589,[],"[[2606.9299, 0.0], [2606.9197, 0.05074]]"
